Episode,Score,Win %
64231,13,0.6235929691270571
64232,-13,0.6235832606800349
64233,6,0.6235891208568805
64234,12,0.6235949808512625
64235,8,0.6236008406631899
64236,-12,0.6235911326981755
64237,9,0.6235969923875648
64238,8,0.6236028518945173
64239,8,0.6236087112190414
64240,8,0.6236145703611456
64241,-10,0.6236048629379991
64242,-14,0.6235951558170667
64243,10,0.6236010148965646
64244,12,0.6236068737936616
64245,10,0.6236127325083665
64246,10,0.6236185910406874
64247,-6,0.6236088844615313
64248,8,0.6236147428713734
64249,8,0.6236206010988498
64250,14,0.6236264591439689
64251,-8,0.6236167530466452
64252,-6,0.6236070472514474
64253,8,0.6236129052339968
64254,9,0.6236187630342079
64255,-6,0.6236090576608824
64256,-6,0.6235993525896414
64257,-12,0.6235896478204709
64258,-9,0.6235799433533568
64259,-6,0.6235702391882849
64260,-8,0.6235605353252412
64261,13,0.623566393302314
64262,6,0.6235722510970714
64263,8,0.6235781087095218
64264,-8,0.6235684053280219
64265,10,0.6235742628180191
64266,-10,0.6235645597983381
64267,9,0.623570417165886
64268,-8,0.6235607145079978
64269,-10,0.6235510121520484
64270,6,0.6235568694569784
64271,-6,0.6235471674627748
64272,6,0.6235530246452576
64273,-6,0.6235433230127736
64274,-6,0.6235336216821732
64275,10,0.6235394788020225
64276,10,0.6235453357396229
64277,11,0.6235511924949827
64278,6,0.6235570490681104
64279,8,0.6235629054590146
64280,-6,0.6235532047293093
64281,-9,0.6235435043014266
64282,10,0.6235493606297253
64283,6,0.6235552167758194
64284,-8,0.6235455167693361
64285,10,0.6235513727930311
64286,-11,0.6235416731481194
64287,-8,0.6235319738049684
64288,-8,0.6235222747635639
64289,-6,0.6235125760238921
64290,-8,0.6235028775859387
64291,12,0.6235087337263381
64292,16,0.6235145896845642
64293,8,0.6235204454606256
64294,11,0.6235263010545308
64295,12,0.6235321564662882
64296,8,0.6235380116959064
64297,-8,0.6235283139182233
64298,12,0.6235341690254751
64299,14,0.6235400239506058
64300,10,0.6235458786936237
64301,13,0.6235517332545373
64302,8,0.6235575876333551
64303,12,0.6235634418300857
64304,-10,0.623553744712615
64305,-9,0.6235440478967421
64306,16,0.6235499020309146
64307,10,0.6235557559830189
64308,8,0.6235616097530634
64309,6,0.6235674633410565
64310,10,0.6235733167470067
64311,-6,0.6235636205314798
64312,-7,0.6235539246174897
64313,10,0.6235597779609099
64314,-6,0.6235500824081849
64315,6,0.6235559356293244
64316,13,0.6235617886684496
64317,-8,0.623552093536701
64318,-6,0.6235423987064275
64319,6,0.6235482516830174
64320,-6,0.6235385572139304
64321,12,0.6235444100682515
64322,13,0.6235502627405864
64323,10,0.6235561152309438
64324,11,0.6235619675393321
64325,-6,0.6235522736105713
64326,-8,0.6235425799832105
64327,8,0.6235484322290795
64328,10,0.6235542842929984
64329,-12,0.6235445910864462
64330,8,0.6235504430281362
64331,8,0.6235562947878939
64332,12,0.6235621463657278
64333,8,0.6235679977616464
64334,-10,0.623558305095284
64335,-6,0.6235486127302402
64336,-9,0.6235389206665009
64337,14,0.6235447720596236
64338,-9,0.6235350803568653
64339,12,0.6235409316277841
64340,8,0.623546782716817
64341,-10,0.6235370914346995
64342,10,0.6235429424015417
64343,11,0.623548793186516
64344,-5,0.6235391023250031
64345,8,0.6235449529878001
64346,-6,0.6235352624871787
64347,-8,0.6235255722877523
64348,6,0.6235314228880462
64349,12,0.6235372733065004
64350,-8,0.6235275835275835
64351,6,0.6235334338238722
64352,10,0.6235392839383391
64353,8,0.6235451338709928
64354,9,0.6235509836218417
64355,12,0.6235568331908943
64356,13,0.6235626825781589
64357,8,0.6235685317836444
64358,-10,0.6235588427235154
64359,-10,0.6235491539644805
64360,8,0.6235550031075202
64361,-9,0.6235453147092184
64362,13,0.6235511637301513
64363,9,0.6235570125693333
64364,8,0.6235628612267727
64365,8,0.623568709702478
64366,12,0.6235745579964578
64367,10,0.6235804061087203
64368,-6,0.623570718369376
64369,8,0.623576566359583
64370,13,0.6235824141680907
64371,-10,0.623572726849047
64372,14,0.6235785745355124
64373,10,0.6235844220402964
64374,6,0.6235902693634076
64375,14,0.6235961165048544
64376,10,0.6236019634646452
64377,10,0.6236078102427886
64378,8,0.6236136568392929
64379,-6,0.6236039702387425
64380,15,0.623609816713265
64381,-10,0.6236001304732762
64382,10,0.6236059768258209
64383,-12,0.6235962909463678
64384,10,0.6236021371769384
64385,13,0.6236079832259066
64386,-8,0.6235982977665953
64387,12,0.6236041436936027
64388,6,0.6236099894390259
64389,12,0.6236158350028732
64390,-8,0.6236061500232956
64391,9,0.6236119954652047
64392,-12,0.6236023108460679
64393,-6,0.6235926265277282
64394,10,0.6235984719073205
64395,-10,0.623588787949375
64396,-12,0.6235791042921921
64397,-10,0.6235694209357578
64398,8,0.6235752663126184
64399,13,0.6235811115079427
64400,11,0.6235869565217391
64401,-6,0.6235772736448192
64402,-6,0.6235675910686004
64403,-9,0.6235579087930686
64404,-10,0.6235482268182101
64405,-8,0.6235385451440105
64406,12,0.6235443902741981
64407,-11,0.6235347089602062
64408,8,0.6235405539684511
64409,10,0.6235463987951995
64410,8,0.6235522434404596
64411,-8,0.6235425626057661
64412,9,0.6235484071291064
64413,-8,0.6235387266545573
64414,-10,0.6235290464805787
64415,11,0.6235348909415509
64416,9,0.6235407352210631
64417,-8,0.6235310554667246
64418,-10,0.6235213760129157
64419,14,0.6235272202300564
64420,8,0.6235330642657559
64421,8,0.623538908120023
64422,-12,0.623529229145323
64423,-12,0.6235195504711051
64424,-12,0.623509872097355
64425,12,0.6235157159487776
64426,-12,0.6235060379349951
64427,10,0.6235118816645195
64428,12,0.6235177252126405
64429,8,0.6235235685793664
64430,-8,0.6235138910445445
64431,10,0.6235197342893949
64432,6,0.6235255773528682
64433,-8,0.623515900237456
64434,14,0.623521743179067
64435,6,0.6235275859393187
64436,-6,0.6235179092432801
64437,12,0.6235237518816829
64438,8,0.6235295943387442
64439,6,0.6235354366144726
64440,11,0.6235412787088764
64441,6,0.6235471206219643
64442,10,0.6235529623537445
64443,-6,0.6235432863150381
64444,8,0.6235491279250202
64445,-12,0.6235394522461013
64446,15,0.6235452937342891
64447,10,0.6235511350411966
64448,6,0.6235569761668321
64449,8,0.6235628171112042
64450,-5,0.6235531419705198
64451,10,0.6235589827931297
64452,-6,0.6235493080121641
64453,10,0.6235551487130157
64454,6,0.623560989232631
64455,-8,0.6235513148708401
64456,14,0.6235571552687105
64457,13,0.6235629954853623
64458,-12,0.6235533215427099
64459,8,0.6235591616376301
64460,12,0.6235650015513496
64461,13,0.6235708412838771
64462,8,0.6235766808352208
64463,6,0.6235825202053892
64464,8,0.6235883593943906
64465,-6,0.6235786861087412
64466,11,0.6235845251760618
64467,11,0.6235903640622333
64468,-6,0.623580691195632
64469,8,0.6235865299601359
64470,12,0.6235923685435086
64471,8,0.6235982069457585
64472,10,0.6236040451668942
64473,-8,0.6235943728382424
64474,-6,0.6235847008096287
64475,8,0.6235905389685925
64476,-10,0.6235808672994603
64477,12,0.6235867053367867
64478,11,0.623592543193027
64479,8,0.6235983808681896
64480,8,0.6236042183622829
64481,-6,0.6235945472309673
64482,13,0.6236003846034552
64483,8,0.6236062217948917
64484,10,0.623612058805285
64485,-6,0.6236023881522835
64486,-10,0.6235927177992122
64487,-8,0.6235830477460573
64488,-8,0.6235733779928049
64489,-6,0.6235637085394409
64490,16,0.6235695456659948
64491,8,0.6235753826115272
64492,12,0.6235812193760466
64493,-8,0.6235715504008187
64494,-14,0.6235618817254318
64495,12,0.6235677184277851
64496,8,0.6235735549491441
64497,14,0.6235793912895173
64498,10,0.6235852274489131
64499,-8,0.6235755593109971
64500,9,0.6235813953488372
64501,-6,0.6235717275701151
64502,8,0.6235775634864035
64503,12,0.6235833992217417
64504,12,0.6235892347761379
64505,-6,0.6235795674753895
64506,8,0.6235854029082566
64507,8,0.6235912381601997
64508,12,0.6235970732312272
64509,-8,0.6235874064084082
64510,11,0.623593241357929
64511,8,0.6235990761265521
64512,-10,0.6235894097222222
64513,9,0.6235952443693519
64514,8,0.6236010788356016
64515,8,0.6236069131209796
64516,8,0.6236127472254944
64517,-12,0.6236030813584017
64518,8,0.6236089153414551
64519,12,0.6236147491436631
64520,11,0.6236205827650341
64521,-8,0.6236109173757381
64522,-9,0.623601252286042
64523,9,0.6236070858453575
64524,-8,0.623597421114624
64525,-9,0.623587756683456
64526,-14,0.6235780925518396
64527,-14,0.6235684287197607
64528,12,0.6235742623357302
64529,-10,0.6235645988625269
64530,-10,0.6235549356888269
64531,8,0.6235607692426895
64532,8,0.6235666026157565
64533,-10,0.6235569398602265
64534,12,0.623562773111848
64535,11,0.6235686061826916
64536,-11,0.6235589438452956
64537,-6,0.6235492818073354
64538,6,0.6235551148160774
64539,6,0.6235609476440602
64540,10,0.6235667802912922
64541,-10,0.6235571187307293
64542,-6,0.6235474574695548
64543,10,0.6235532900546922
64544,-8,0.6235436291522063
64545,-6,0.6235339685490743
64546,9,0.6235398010721036
64547,-10,0.6235301408276139
64548,-6,0.623520480882444
64549,-8,0.62351082123658
64550,10,0.6235166537567777
64551,-5,0.6235069944694892
64552,8,0.6235128268682613
64553,8,0.6235186590863322
64554,9,0.6235244911237103
64555,8,0.6235303229804043
64556,10,0.6235361546564223
64557,12,0.6235419861517728
64558,-6,0.6235323275194399
64559,6,0.6235381588934154
64560,8,0.623543990086741
64561,14,0.6235498210994254
64562,8,0.6235556519314768
64563,-8,0.6235459938354785
64564,12,0.6235518245461867
64565,6,0.6235576550762797
64566,-10,0.6235479973980114
64567,-8,0.6235383400188951
64568,11,0.6235441704869286
64569,6,0.6235500007743654
64570,8,0.6235558308812141
64571,6,0.6235616608074832
64572,12,0.623567490553181
64573,8,0.6235733201183157
64574,9,0.623579149502896
64575,6,0.62358497870693
64576,11,0.6235908077304262
64577,12,0.623596636573393
64578,10,0.6236024652358388
64579,-8,0.6235928088078168
64580,-8,0.6235831526788479
64581,10,0.6235889812793236
64582,8,0.623594809699297
64583,11,0.6236006379387764
64584,10,0.6236064659977704
64585,11,0.623612293876287
64586,-8,0.6236026383426749
64587,-12,0.6235929831080558
64588,6,0.62359881092463
64589,14,0.6236046385607457
64590,-12,0.6235949837436136
64591,12,0.6236008112585345
64592,-6,0.6235911567996036
64593,6,0.6235969841933336
64594,6,0.6236028114066322
64595,-8,0.6235931573651211
64596,-6,0.6235835036225154
64597,6,0.6235893307738749
64598,-6,0.6235796773893929
64599,-6,0.6235700243037818
64600,8,0.6235758513931888
64601,10,0.6235816783021935
64602,8,0.623587505030804
64603,-9,0.6235778524217142
64604,8,0.6235836790291622
64605,10,0.623589505456234
64606,-6,0.6235798532644027
64607,6,0.6235856795703252
64608,-11,0.6235760277365032
64609,6,0.6235818539212803
64610,8,0.6235876799257081
64611,10,0.6235935057497949
64612,6,0.6235993313935492
64613,-8,0.6235896800953369
64614,-8,0.6235800290958616
64615,10,0.6235858546777064
64616,-6,0.623576204036152
64617,12,0.6235820294968816
64618,-8,0.6235723792132223
64619,9,0.6235782045528405
64620,8,0.6235840297121634
64621,13,0.6235898546911994
64622,-10,0.6235802048837857
64623,8,0.6235860297417328
64624,12,0.6235918544194108
64625,-8,0.6235822050290135
64626,-8,0.6235725559372389
64627,6,0.6235783805530196
64628,6,0.6235842049885498
64629,-6,0.6235745563137292
64630,-6,0.6235649079374903
64631,-7,0.6235552598598196
64632,-10,0.623545612080703
64633,8,0.6235514365726487
64634,8,0.6235572608843643
64635,-8,0.6235476135220855
64636,12,0.6235534377127298
64637,8,0.6235592617231617
64638,12,0.6235650855533896
64639,-10,0.6235554386670585
64640,-6,0.6235457920792079
64641,-7,0.6235361457898237
64642,10,0.6235419696172767
64643,-12,0.6235323236854725
64644,12,0.6235381473918693
64645,-5,0.6235285018176193
64646,12,0.6235343254029638
64647,6,0.6235401488081427
64648,10,0.6235459720331642
64649,-6,0.623536326934678
64650,8,0.6235421500386698
64651,8,0.6235479729625218
64652,-10,0.6235383282806409
64653,8,0.6235441510834764
64654,10,0.6235499737061899
64655,-6,0.6235403294408786
64656,-6,0.6235306854738926
64657,6,0.6235365080347062
64658,6,0.6235423304154165
64659,6,0.6235481526160318
64660,6,0.6235539746365605
64661,11,0.6235597964770109
64662,14,0.6235656181373913
64663,8,0.6235714396177103
64664,10,0.623577260917976
64665,-9,0.6235676177221062
64666,-6,0.6235579748244827
64667,12,0.6235637960629069
64668,-8,0.6235541535226078
64669,10,0.6235599746400903
64670,8,0.6235657955775475
64671,-8,0.6235561534536346
64672,-14,0.623546511627907
64673,8,0.6235523325035177
64674,12,0.6235581531991218
64675,13,0.6235639737147275
64676,8,0.6235697940503433
64677,-6,0.6235601527590952
64678,8,0.6235659729738087
64679,10,0.6235717930085499
64680,10,0.6235776128633271
64681,12,0.6235834325381487
64682,8,0.6235892520330231
64683,11,0.6235950713479586
64684,10,0.6236008904829633
64685,11,0.623606709438046
64686,10,0.6236125282132146
64687,-8,0.6236028877517894
64688,-6,0.6235932475884244
64689,6,0.6235990663018443
64690,10,0.6236048848353687
64691,8,0.6236107031890062
64692,-10,0.6236010635008965
64693,12,0.623606881733727
64694,-13,0.6235972424026958
64695,6,0.6236030605147229
64696,18,0.6236088784468901
64697,12,0.6236146961992055
64698,8,0.6236205137716776
64699,-11,0.6236108749748837
64700,12,0.6236166924265842
64701,-10,0.6236070539868008
64702,-6,0.6235974158449507
64703,9,0.623603233234935
64704,-8,0.6235935954500494
64705,-6,0.6235839579630631
64706,-6,0.6235743207739622
64707,-6,0.6235646838827329
64708,6,0.6235705013290475
64709,15,0.6235763185955586
64710,8,0.6235821356822747
64711,6,0.6235879525892043
64712,10,0.6235937693163556
64713,6,0.6235995858637368
64714,6,0.6236054022313564
64715,-12,0.6235957660511473
64716,14,0.6236015822980406
64717,6,0.62360739836519
64718,-6,0.623597762600822
64719,-10,0.6235881271342264
64720,8,0.6235939431396786
64721,-12,0.6235843080298512
64722,8,0.6235901239145886
64723,11,0.6235959396196097
64724,8,0.6236017551449231
64725,8,0.6236075704905368
64726,12,0.6236133856564595
64727,-14,0.6236037511394009
64728,6,0.6236095661846496
64729,10,0.6236153810502247
64730,-6,0.6236057469488645
64731,10,0.6236115616937788
64732,10,0.6236173762590372
64733,-8,0.6236077425733397
64734,9,0.6236135570179504
64735,8,0.6236193712829227
64736,-10,0.6236097380128522
64737,6,0.6236155521571899
64738,-6,0.6236059192437209
64739,12,0.6236117332674277
64740,12,0.6236175471115231
64741,12,0.6236233607760152
64742,8,0.6236291742609126
64743,8,0.6236349875662234
64744,-5,0.6236253552452737
64745,9,0.6236311684299946
64746,8,0.6236369814351466
64747,-8,0.6236273495297079
64748,-8,0.6236177179217891
64749,16,0.6236235308653415
64750,12,0.6236293436293436
64751,10,0.6236351562138036
64752,-8,0.6236255250803064
64753,12,0.6236313375442064
64754,16,0.623637149828582
64755,-7,0.6236275191104934
64756,-6,0.6236178886898511
64757,6,0.6236237009126426
64758,12,0.6236295129559283
64759,-16,0.6236198829506323
64760,-6,0.6236102532427424
64761,-8,0.6236006238322447
64762,-12,0.6235909947191254
64763,10,0.6235968068187082
64764,8,0.6236026187388055
64765,8,0.6236084304794256
64766,12,0.6236142420405768
64767,-8,0.6236046134605586
64768,-8,0.6235949851778656
64769,10,0.6236007966774229
64770,10,0.6236066079975298
64771,8,0.6236124191381945
64772,16,0.6236182300994256
64773,10,0.6236240408812314
64774,-6,0.6236144131904776
64775,8,0.6236202238517947
64776,-9,0.6236105965172286
64777,-8,0.623600969479908
64778,-6,0.6235913427398191
64779,-6,0.623581716296948
64780,8,0.6235875270145107
64781,6,0.6235933375526774
64782,8,0.6235991479114569
64783,-7,0.623589521942485
64784,6,0.6235953321807853
64785,6,0.623601142239716
64786,12,0.6236069521192851
64787,16,0.6236127618195009
64788,8,0.6236185713403717
64789,8,0.6236243806819058
64790,8,0.6236301898441118
64791,16,0.6236359988269976
64792,10,0.6236418076305716
64793,10,0.6236476162548423
64794,-6,0.6236379911720221
64795,18,0.6236437996759009
64796,10,0.6236496080004938
64797,-8,0.6236399833325617
64798,8,0.6236457915367758
64799,-6,0.6236361672248029
64800,-5,0.6236265432098765
64801,12,0.6236323513526025
64802,11,0.6236381593160705
64803,11,0.6236439671002886
64804,14,0.6236497747052651
64805,-6,0.6236401512228995
64806,12,0.623645958707527
64807,13,0.6236517660129307
64808,8,0.6236575731391186
64809,12,0.6236633800860991
64810,12,0.6236691868538806
64811,10,0.6236749934424712
64812,10,0.6236807998518793
64813,-10,0.6236711770786725
64814,-8,0.6236615546024007
64815,12,0.6236673609503973
64816,11,0.6236731671192298
64817,10,0.6236789731089066
64818,8,0.623684778919436
64819,-6,0.6236751569755782
64820,-6,0.6236655353286022
64821,-11,0.6236559139784946
64822,8,0.6236617197864922
64823,-11,0.6236520987920954
64824,10,0.6236579044798223
64825,12,0.6236637099884303
64826,-8,0.6236540894085706
64827,6,0.6236598947969211
64828,-7,0.6236502745727155
64829,8,0.623656079840812
64830,8,0.6236618849298164
64831,-6,0.6236522651200814
64832,8,0.623658070088845
64833,-10,0.6236484506347076
64834,12,0.623654255483234
64835,10,0.6236600601526953
64836,10,0.6236658646430995
64837,-6,0.623656245662199
64838,-10,0.6236466269780068
64839,-13,0.6236370085905087
64840,-6,0.6236273904996915
64841,8,0.6236331950463442
64842,-12,0.6236235773110022
64843,14,0.6236293817374273
64844,-6,0.623619764357535
64845,-8,0.6236101472742694
64846,8,0.6236159516392684
64847,-9,0.6236063349114068
64848,12,0.6236121391561806
64849,6,0.6236179432219464
64850,11,0.6236237471087124
64851,-5,0.6236141308538034
64852,6,0.6236199346203664
64853,6,0.6236257382079472
64854,6,0.6236315416165541
64855,6,0.6236373448461954
64856,14,0.6236431478968792
64857,-12,0.6236335322324499
64858,-6,0.6236239168645348
64859,11,0.6236297198538368
64860,8,0.6236355226641999
64861,8,0.6236413252956322
64862,12,0.6236471277481422
64863,-6,0.6236375129118296
64864,12,0.6236433152442032
64865,-6,0.6236337007631234
64866,-10,0.6236240865784849
64867,-14,0.6236144726902739
64868,-10,0.623604859098477
64869,8,0.6236106614869968
64870,8,0.623616463696624
64871,8,0.6236222657273666
64872,6,0.623628067579233
64873,6,0.6236338692522313
64874,-8,0.623624256250578
64875,6,0.6236300578034683
64876,-5,0.6236204451569147
64877,11,0.6236262465897006
64878,14,0.623632047843645
64879,14,0.6236378489187564
64880,11,0.6236436498150432
64881,-13,0.6236340376997889
64882,-5,0.6236244258808298
64883,14,0.6236302267157807
64884,8,0.6236360273719253
64885,-9,0.6236264159667103
64886,12,0.6236322165027895
64887,12,0.6236380168600798
64888,-8,0.6236284058685735
64889,8,0.6236342061058114
64890,8,0.6236400061642781
64891,6,0.6236458060439815
64892,-10,0.6236361955248722
64893,-8,0.6236265853019586
64894,-10,0.6236169753752273
64895,6,0.6236227752523307
64896,8,0.6236285749506904
64897,6,0.6236343744703144
64898,12,0.6236401738112114
64899,-8,0.6236305644154764
64900,6,0.6236363636363637
64901,8,0.6236421626785411
64902,6,0.6236479615420172
64903,10,0.6236537602268
64904,12,0.6236595587328978
64905,8,0.6236653570603189
64906,-10,0.6236557483129449
64907,10,0.6236615465204062
64908,10,0.6236673445492081
64909,-16,0.6236577362153168
64910,-7,0.6236481281774765
64911,-8,0.6236385204356735
64912,10,0.6236443184619177
64913,10,0.6236501163095219
64914,8,0.6236559139784946
64915,6,0.6236617114688439
64916,8,0.623667508780578
64917,6,0.6236733059137052
64918,-12,0.6236636988200499
64919,8,0.6236694958332691
64920,12,0.623675292667899
64921,-6,0.6236656859875849
64922,10,0.6236714827023198
64923,8,0.6236772792384825
64924,-9,0.6236676729714743
64925,-12,0.6236580670003851
64926,-6,0.623648461325201
64927,8,0.6236542578588261
64928,10,0.6236600542138985
64929,-12,0.6236504489519321
64930,-6,0.6236408439858309
64931,8,0.6236466402796815
64932,8,0.6236524363949978
64933,-8,0.6236428318420526
64934,-12,0.6236332275849324
64935,-8,0.6236236236236237
64936,8,0.6236294197363558
64937,-12,0.6236198161294794
64938,8,0.623625612122332
64939,8,0.623631407936679
64940,8,0.6236372035725285
64941,-10,0.62362760043732
64942,6,0.6236333959533122
64943,10,0.6236391912908242
64944,-9,0.623629588568613
64945,-8,0.6236199861421202
64946,11,0.6236257814184092
64947,8,0.6236315765162364
64948,-8,0.6236219745026791
64949,-8,0.6236123727848004
64950,8,0.6236181678214011
64951,11,0.6236239626795584
64952,-8,0.6236143613745535
64953,9,0.6236201561128816
64954,-10,0.6236105551621147
64955,6,0.6236163497806173
64956,-6,0.623606749184063
64957,10,0.623612543682744
64958,-8,0.6236029434403768
64959,10,0.6236087378192399
64960,-8,0.6235991379310345
64961,12,0.6236049321900833
64962,10,0.6236107262707429
64963,10,0.6236165201730216
64964,13,0.6236223138969276
64965,-12,0.6236127145385977
64966,8,0.6236185081427208
64967,14,0.6236243015684886
64968,-10,0.6236147026228297
64969,13,0.6236204959288276
64970,8,0.6236262890564876
64971,-6,0.6236166905234644
64972,-9,0.6236070922859078
64973,9,0.6236128853523771
64974,8,0.623618678240527
64975,-8,0.6236090804155444
64976,9,0.6236148731839448
64977,-8,0.6236052757129446
64978,-8,0.6235956785373511
64979,18,0.6236014712445559
64980,6,0.6236072637734688
64981,10,0.6236130561240978
64982,8,0.6236188482964513
64983,9,0.6236246402905375
64984,6,0.6236304321063646
64985,12,0.6236362237439409
64986,-6,0.6236266272735667
64987,8,0.6236324187914506
64988,14,0.6236382101311011
64989,-9,0.6236286140731508
64990,-6,0.6236190183105093
64991,8,0.62362480958902
64992,-8,0.6236152141802068
64993,-5,0.6236056190666687
64994,8,0.6236114102840262
64995,10,0.6236172013231787
64996,6,0.6236229921841344
64997,12,0.6236287828669016
64998,6,0.6236345733714883
64999,14,0.6236403636979031
65000,-12,0.6236307692307692
65001,-8,0.6236211750588453
65002,10,0.6236269653241439
65003,10,0.6236327554112887
65004,-9,0.6236231616515907
65005,8,0.6236289516191063
65006,10,0.6236347414084854
65007,11,0.6236405310197364
65008,10,0.6236463204528674
65009,8,0.6236521097078866
65010,10,0.6236578987848024
65011,-5,0.6236483056713479
65012,-5,0.6236387128530118
65013,10,0.623644501868857
65014,-10,0.6236349094041284
65015,13,0.6236406983003923
65016,6,0.62364648701858
65017,6,0.6236522755587001
65018,-6,0.6236426835645513
65019,8,0.6236484719851121
65020,12,0.6236542602276223
65021,8,0.6236600482920902
65022,-8,0.6236504567684784
65023,6,0.6236562447134091
65024,11,0.6236620324803149
65025,-6,0.6236524413687043
65026,-6,0.6236428505520869
65027,12,0.6236486382579544
65028,11,0.6236544257858153
65029,14,0.6236602131356779
65030,-6,0.6236506227894818
65031,8,0.6236564100198367
65032,6,0.6236621970722106
65033,10,0.6236679839466117
65034,8,0.6236737706430483
65035,-10,0.6236641808257092
65036,-8,0.6236545913032782
65037,8,0.6236603779387118
65038,-9,0.6236507887696424
65039,11,0.6236565752855979
65040,8,0.6236623616236162
65041,12,0.6236681477837057
65042,-9,0.623658559084899
65043,13,0.6236643451255324
65044,-12,0.6236547567800258
65045,6,0.6236605427012069
65046,10,0.6236663284444854
65047,-12,0.6236567405107076
65048,8,0.6236625261345468
65049,10,0.6236683115805008
65050,10,0.623674096848578
65051,6,0.6236798819387865
65052,-6,0.6236702945336039
65053,-8,0.623660707423178
65054,12,0.6236664924524241
65055,-8,0.623656905695181
65056,11,0.6236626906050172
65057,12,0.6236684753370122
65058,6,0.623674259891174
65059,-6,0.6236646736039595
65060,-10,0.6236550876114356
65061,8,0.6236608721046403
65062,-8,0.6236512864652178
65063,-9,0.6236417011204525
65064,10,0.6236474855526866
65065,14,0.623653269807116
65066,10,0.6236590538837488
65067,9,0.6236648377825933
65068,-16,0.6236552529661278
65069,-6,0.6236456684442668
65070,10,0.6236514522821577
65071,-8,0.6236418681132916
65072,12,0.623647651831817
65073,12,0.6236534353725816
65074,12,0.6236592187355934
65075,-6,0.6236496350364964
65076,-6,0.623640051631938
65077,8,0.6236458349340013
65078,8,0.62365161805833
65079,10,0.6236574010049325
65080,9,0.6236631837738168
65081,12,0.6236689663649914
65082,10,0.6236747487784641
65083,-8,0.623665166018776
65084,12,0.6236709483129494
65085,14,0.6236767304294384
65086,6,0.6236825123682512
65087,8,0.6236882941293961
65088,8,0.623694075712881
65089,-8,0.623684493539615
65090,10,0.6236902750038409
65091,-8,0.6236806931833894
65092,-13,0.6236711116573466
65093,12,0.6236768930606977
65094,-14,0.6236673118874243
65095,-8,0.623657731008526
65096,-8,0.6236481504239891
65097,-8,0.6236385701338003
65098,-6,0.6236289901379458
65099,6,0.6236347716554785
65100,13,0.6236405529953917
65101,10,0.6236463341576934
65102,10,0.6236521151423919
65103,10,0.6236578959494954
65104,-6,0.6236483165396903
65105,-8,0.623638737424161
65106,10,0.6236445181703684
65107,8,0.6236502987389989
65108,8,0.6236560791300608
65109,10,0.6236618593435623
65110,12,0.6236676393795116
65111,6,0.6236734192379167
65112,-6,0.6236638407666789
65113,-8,0.6236542625896518
65114,10,0.6236600423871979
65115,11,0.623665822007218
65116,12,0.6236716014497204
65117,11,0.6236773807147136
65118,-8,0.6236678030652048
65119,-9,0.6236582257098543
65120,8,0.6236640049140049
65121,6,0.6236697839406643
65122,-8,0.6236602069960996
65123,-6,0.6236506303456536
65124,10,0.6236564093114674
65125,-6,0.6236468330134357
65126,-8,0.6236372570094892
65127,10,0.623643035914444
65128,10,0.6236488146419359
65129,8,0.6236545931919728
65130,11,0.6236603715645632
65131,9,0.623666149759715
65132,-10,0.6236565743413376
65133,-12,0.6236469992169867
65134,10,0.6236527773513065
65135,8,0.623658555308206
65136,-9,0.6236489805944485
65137,10,0.6236547584322275
65138,8,0.6236605360926034
65139,-10,0.6236509617894042
65140,-8,0.6236413877801658
65141,6,0.6236471653797148
65142,6,0.623652942801879
65143,12,0.6236587200466666
65144,12,0.6236644971140857
65145,-6,0.6236549236318981
65146,8,0.6236607005802351
65147,12,0.623666477351221
65148,14,0.623672253944864
65149,-6,0.6236626809314034
65150,-10,0.6236531082118189
65151,14,0.6236588847446701
65152,9,0.6236646611001965
65153,12,0.6236704372784062
65154,10,0.6236762132793074
65155,10,0.6236819891029084
65156,-12,0.6236724169685064
65157,6,0.6236781926730819
65158,11,0.6236839682003745
65159,-9,0.6236743964763118
65160,10,0.6236801718845918
65161,6,0.623685947115606
65162,-6,0.6236763758018476
65163,8,0.6236821509138621
65164,12,0.6236879258486281
65165,10,0.6236937006061536
65166,6,0.623699475186447
65167,8,0.6237052495895161
65168,10,0.6237110238153695
65169,6,0.6237167978640151
65170,12,0.6237225717354611
65171,-9,0.6237130011815071
65172,12,0.6237187749340207
65173,8,0.623724548509352
65174,-8,0.623714978365606
65175,16,0.6237207518220177
65176,10,0.6237265251012643
65177,12,0.623732298203354
65178,12,0.6237380711282948
65179,-6,0.6237285015112229
65180,10,0.6237342743172752
65181,18,0.623740046946196
65182,-12,0.6237304777392532
65183,-10,0.6237209088259209
65184,-12,0.6237113402061856
65185,16,0.6237171128327069
65186,12,0.6237228852821158
65187,-6,0.6237133170724224
65188,14,0.6237190894029576
65189,-8,0.623709521545046
65190,10,0.6237152937567112
65191,8,0.6237210657912902
65192,8,0.6237268376487912
65193,12,0.6237326093292225
65194,-10,0.6237230419977299
65195,-8,0.6237134749597362
65196,-8,0.6237039082152279
65197,-6,0.6236943417641916
65198,8,0.6237001135004141
65199,14,0.6237058850595868
65200,8,0.6237116564417178
65201,-6,0.6237020904587353
65202,-6,0.6236925247691789
65203,-9,0.623682959373035
65204,-6,0.6236733942702901
65205,-12,0.6236638294609309
65206,11,0.6236696009569671
65207,12,0.6236753722759827
65208,-12,0.6236658078763342
65209,10,0.6236715790765078
65210,14,0.623677350099678
65211,9,0.6236831209458527
